"ROW_NUMBER"|"BOOK_NAME"|"CHAPTER_NUMBER"|"VERSE_NUMBER"|"TEXT_OF_VERSE"
"318"|"Luke"|"022"|"037"|"For I tell you that this which is written must still be fulfilled in me:  'He was counted with the lawless.'{Isaiah 53:12} For that which concerns me has an end."""
"319"|"Luke"|"023"|"030"|"Then they will begin to tell the mountains, 'Fall on us!' and tell the hills, 'Cover us.'{Hosea 10:8}"
"320"|"Luke"|"023"|"044"|"It was now about the sixth hour{Time was counted from sunrise, so the sixth hour was about noon.}, and darkness came over the whole land until the ninth hour.{3:00 PM}"
"321"|"Luke"|"024"|"013"|"Behold, two of them were going that very day to a village named Emmaus, which was sixty stadia{60 stadia = about 11 kilometers or about 7 miles.} from Jerusalem."
"322"|"John"|"001"|"005"|"The light shines in the darkness, and the darkness hasn't overcome{The word translated ""overcome"" (katelaben) can also be translated ""comprehended."" It refers to getting a grip on an enemy to defeat him.} it."
"323"|"John"|"001"|"018"|"No one has seen God at any time.  The one and only Son,{NU reads ""God""} who is in the bosom of the Father, he has declared him."
"324"|"John"|"001"|"023"|"He said, ""I am the voice of one crying in the wilderness, 'Make straight the way of the Lord,'{Isaiah 40:3} as Isaiah the prophet said."""
"325"|"John"|"001"|"039"|"He said to them, ""Come, and see.""  They came and saw where he was staying, and they stayed with him that day. It was about the tenth hour.{4:00 PM.}"
"326"|"John"|"001"|"041"|"He first found his own brother, Simon, and said to him, ""We have found the Messiah!"" (which is, being interpreted, Christ{""Messiah"" (Hebrew) and ""Christ"" (Greek) both mean ""Anointed One"".})."
"327"|"John"|"002"|"006"|"Now there were six water pots of stone set there after the Jews' manner of purifying, containing two or three metretes{2 to 3 metretes is about 20 to 30 U. S. Gallons, 16 to 25 imperial gallons, or 75 to 115 litres.} apiece."
"328"|"John"|"002"|"017"|"His disciples remembered that it was written, ""Zeal for your house will eat me up.""{Psalm 69:9}"
"329"|"John"|"003"|"003"|"Jesus answered him, ""Most certainly, I tell you, unless one is born anew,{The word translated ""anew"" here and in John 3:7 (anothen) also means ""again"" and ""from above"".} he can't see the Kingdom of God."""
"330"|"John"|"003"|"008"|"The wind{The same Greek word (pneuma) means wind, breath, and spirit.} blows where it wants to, and you hear its sound, but don't know where it comes from and where it is going. So is everyone who is born of the Spirit."""
"331"|"John"|"003"|"036"|"One who believes in the Son has eternal life, but one who disobeys{The same word can be translated ""disobeys"" or ""disbelieves"" in this context.} the Son won't see life, but the wrath of God remains on him."""
"332"|"John"|"004"|"006"|"Jacob's well was there.  Jesus therefore, being tired from his journey, sat down by the well.  It was about the sixth hour{noon}."
"333"|"John"|"004"|"052"|"So he inquired of them the hour when he began to get better. They said therefore to him, ""Yesterday at the seventh hour,{1:00 P. M.} the fever left him."""
"334"|"John"|"006"|"019"|"When therefore they had rowed about twenty-five or thirty stadia,{25 to 30 stadia is about 5 to 6 kilometers or about 3 to 4 miles} they saw Jesus walking on the sea, and drawing near to the boat; and they were afraid."
"335"|"John"|"006"|"020"|"But he said to them, ""It is I{or, I AM}. Don't be afraid."""
"336"|"John"|"006"|"031"|"Our fathers ate the manna in the wilderness.  As it is written, 'He gave them bread out of heaven{Greek and Hebrew use the same word for ""heaven"", ""the heavens"", ""the sky"", and ""the air"".} to eat.'""{Exodus 16:4; Nehemiah 9:15; Psalm 78:24-25}"
"337"|"John"|"006"|"045"|"It is written in the prophets, 'They will all be taught by God.'{Isaiah 54:13} Therefore everyone who hears from the Father, and has learned, comes to me."
"338"|"John"|"007"|"042"|"Hasn't the Scripture said that the Christ comes of the seed of David,{2 Samuel 7.12} and from Bethlehem,{Micah 5.2} the village where David was?"""
"339"|"John"|"007"|"052"|"They answered him, ""Are you also from Galilee?  Search, and see that no prophet has arisen out of Galilee.{See Isaiah 9.1 and Matthew 4.13-16.}"""
"340"|"John"|"008"|"005"|"Now in our law, Moses commanded us to stone such.{Leviticus 20:10; Deuteronomy 22:22} What then do you say about her?"""
"341"|"John"|"008"|"012"|"Again, therefore, Jesus spoke to them, saying, ""I am the light of the world.{Isaiah 60:1} He who follows me will not walk in the darkness, but will have the light of life."""
"342"|"John"|"008"|"017"|"It's also written in your law that the testimony of two people is valid.{Deuteronomy 17:6; 19:15}"
"343"|"John"|"008"|"032"|"You will know the truth, and the truth will make you free.""{Psalm 119:45}"
"344"|"John"|"009"|"031"|"We know that God doesn't listen to sinners, but if anyone is a worshipper of God, and does his will, he listens to him.{Psalm 66:18, Proverbs 15:29; 28:9}"
"345"|"John"|"010"|"011"|"I am the good shepherd.{Isaiah 40:11; Ezekiel 34:11-12,15,22} The good shepherd lays down his life for the sheep."
"346"|"John"|"010"|"016"|"I have other sheep, which are not of this fold.{Isaiah 56:8} I must bring them also, and they will hear my voice. They will become one flock with one shepherd."
"347"|"John"|"010"|"017"|"Therefore the Father loves me, because I lay down my life,{Isaiah 53:7-8} that I may take it again."
"348"|"John"|"010"|"021"|"Others said, ""These are not the sayings of one possessed by a demon. It isn't possible for a demon to open the eyes of the blind, is it?""{Exodus 4:11}"
"349"|"John"|"010"|"022"|"It was the Feast of the Dedication{The ""Feast of the Dedication"" is the Greek name for ""Chanukkah,"" a celebration of the rededication of the Temple.} at Jerusalem."
"350"|"John"|"010"|"034"|"Jesus answered them, ""Isn't it written in your law, 'I said, you are gods?'{Psalm 82:6}"
"351"|"John"|"011"|"016"|"Thomas therefore, who is called Didymus,{""Didymus"" means ""Twin""} said to his fellow disciples, ""Let's go also, that we may die with him."""
"352"|"John"|"011"|"018"|"Now Bethany was near Jerusalem, about fifteen stadia{15 stadia is about 2.8 kilometers or 1.7 miles} away."
"353"|"John"|"011"|"041"|"So they took away the stone from the place where the dead man was lying.{NU omits ""from the place where the dead man was lying.""} Jesus lifted up his eyes, and said, ""Father, I thank you that you listened to me."
"354"|"John"|"012"|"003"|"Mary, therefore, took a pound{a Roman pound of 12 ounces, or about 340 grams} of ointment of pure nard, very precious, and anointed the feet of Jesus, and wiped his feet with her hair. The house was filled with the fragrance of the ointment."
"355"|"John"|"012"|"005"|"""Why wasn't this ointment sold for three hundred denarii,{300 denarii was about a year's wages for an agricultural laborer.} and given to the poor?"""
"356"|"John"|"012"|"013"|"they took the branches of the palm trees, and went out to meet him, and cried out, ""Hosanna{""Hosanna"" means ""save us"" or ""help us, we pray.""}!  Blessed is he who comes in the name of the Lord,{Psalm 118:25-26} the King of Israel!"""
"357"|"John"|"012"|"015"|"""Don't be afraid, daughter of Zion.  Behold, your King comes, sitting on a donkey's colt.""{Zechariah 9:9}"
"358"|"John"|"012"|"034"|"The multitude answered him, ""We have heard out of the law that the Christ remains forever.{Isaiah 9:7; Daniel 2:44 (but see also Isaiah 53:8)} How do you say, 'The Son of Man must be lifted up?'  Who is this Son of Man?"""
"359"|"John"|"012"|"038"|"that the word of Isaiah the prophet might be fulfilled, which he spoke, ""Lord, who has believed our report? To whom has the arm of the Lord been revealed?""{Isaiah 53:1}"
"360"|"John"|"012"|"040"|"""He has blinded their eyes and he hardened their heart, lest they should see with their eyes, and perceive with their heart, and would turn, and I would heal them.""{Isaiah 6:10}"
"361"|"John"|"012"|"041"|"Isaiah said these things when he saw his glory, and spoke of him.{Isaiah 6:1}"
"362"|"John"|"013"|"018"|"I don't speak concerning all of you.  I know whom I have chosen. But that the Scripture may be fulfilled, 'He who eats bread with me has lifted up his heel against me.'{Psalm 41:9}"
"363"|"John"|"014"|"016"|"I will pray to the Father, and he will give you another Counselor,{Greek Parakleton:  Counselor, Helper, Intercessor, Advocate, and Comfortor.} that he may be with you forever,--"
"364"|"John"|"015"|"020"|"Remember the word that I said to you:  'A servant is not greater than his lord.'{John 13:16} If they persecuted me, they will also persecute you.  If they kept my word, they will keep yours also."
"365"|"John"|"015"|"025"|"But this happened so that the word may be fulfilled which was written in their law, 'They hated me without a cause.'{Psalms 35:19; 69:4}"
"366"|"John"|"015"|"026"|"""When the Counselor{Greek Parakletos:  Counselor, Helper, Advocate, Intercessor, and Comfortor.} has come, whom I will send to you from the Father, the Spirit of truth, who proceeds from the Father, he will testify about me."
"367"|"John"|"016"|"003"|"They will do these things{TR adds ""to you""} because they have not known the Father, nor me."
"368"|"John"|"016"|"015"|"All things whatever the Father has are mine; therefore I said that he takes{TR reads ""will take"" instead of ""takes""} of mine, and will declare it to you."
"369"|"John"|"017"|"017"|"Sanctify them in your truth.  Your word is truth.{Psalm 119.142}"
"370"|"John"|"018"|"009"|"that the word might be fulfilled which he spoke, ""Of those whom you have given me, I have lost none.""{John 6:39}"
"371"|"John"|"019"|"014"|"Now it was the Preparation Day of the Passover, at about the sixth hour.{noon} He said to the Jews, ""Behold, your King!"""
"372"|"John"|"019"|"024"|"Then they said to one another, ""Let's not tear it, but cast lots for it to decide whose it will be,"" that the Scripture might be fulfilled, which says, ""They parted my garments among them. For my cloak they cast lots.""{Psalm 22:18} Therefore the soldiers did these things."
"373"|"John"|"019"|"028"|"After this, Jesus, seeing{NU, TR read ""knowing"" instead of ""seeing""} that all things were now finished, that the Scripture might be fulfilled, said, ""I am thirsty."""
"374"|"John"|"019"|"036"|"For these things happened, that the Scripture might be fulfilled, ""A bone of him will not be broken.""{Exodus 12:46; Numbers 9:12; Psalm 34:20}"
"375"|"John"|"019"|"037"|"Again another Scripture says, ""They will look on him whom they pierced.""{Zechariah 12:10}"
"376"|"John"|"019"|"039"|"Nicodemus, who at first came to Jesus by night, also came bringing a mixture of myrrh and aloes, about a hundred pounds.{100 Roman pounds of 12 ounces each, or about 72 pounds, or 33 Kilograms.}"
"377"|"John"|"020"|"029"|"Jesus said to him, ""Because you have seen me,{TR adds "" Thomas,""} you have believed.  Blessed are those who have not seen, and have believed."""
"378"|"John"|"021"|"008"|"But the other disciples came in the little boat (for they were not far from the land, but about two hundred cubits{200 cubits is about 100 yards or about 91 meters} away), dragging the net full of fish."
"379"|"John"|"021"|"023"|"This saying therefore went out among the brothers{The word for ""brothers"" here may be also correctly translated ""brothers and sisters"" or ""siblings.""}, that this disciple wouldn't die. Yet Jesus didn't say to him that he wouldn't die, but, ""If I desire that he stay until I come, what is that to you?"""
"380"|"Acts"|"001"|"020"|"For it is written in the book of Psalms, 'Let his habitation be made desolate.  Let no one dwell therein;'{Psalm 69:25} and, 'Let another take his office.'{Psalm 109:8}"
"381"|"Acts"|"002"|"015"|"For these aren't drunken, as you suppose, seeing it is only the third hour of the day{about 9:00 AM}."
"382"|"Acts"|"002"|"021"|"It will be, that whoever will call on the name of the Lord will be saved.'{Joel 2:28-32}"
"383"|"Acts"|"002"|"027"|"because you will not leave my soul in Hades{or, Hell}, neither will you allow your Holy One to see decay."
"384"|"Acts"|"002"|"028"|"You made known to me the ways of life.  You will make me full of gladness with your presence.'{Psalm 16:8-11}"
"385"|"Acts"|"002"|"031"|"he foreseeing this spoke about the resurrection of the Christ, that neither was his soul left in Hades{or, Hell}, nor did his flesh see decay."
"386"|"Acts"|"002"|"035"|"until I make your enemies a footstool for your feet.""'{Psalm 110:1}"
"387"|"Acts"|"003"|"001"|"Peter and John were going up into the temple at the hour of prayer, the ninth hour{3:00 PM}."
"388"|"Acts"|"003"|"017"|"""Now, brothers{The word for ""brothers"" here may be also correctly translated ""brothers and sisters"" or ""siblings.""}, I know that you did this in ignorance, as did also your rulers."
"389"|"Acts"|"003"|"023"|"It will be, that every soul that will not listen to that prophet will be utterly destroyed from among the people.'{Deuteronomy 18:15,18-19}"
"390"|"Acts"|"003"|"025"|"You are the children of the prophets, and of the covenant which God made with our fathers, saying to Abraham, 'In your seed will all the families of the earth be blessed.'{Genesis 22:18; 26:4}"
"391"|"Acts"|"004"|"011"|"He is 'the stone which was regarded as worthless by you, the builders, which has become the head of the corner.'{Psalm 118:22}"
"392"|"Acts"|"004"|"026"|"The kings of the earth take a stand, and the rulers take council together, against the Lord, and against his Christ{Christ (Greek) and Messiah (Hebrew) both mean Anointed One.}.'{Psalm 2:1-2}"
"393"|"Acts"|"006"|"001"|"Now in those days, when the number of the disciples was multiplying, a complaint arose from the Hellenists{The Hellenists used Greek language and culture, even though they were also of Hebrew descent.} against the Hebrews, because their widows were neglected in the daily service."
"394"|"Acts"|"007"|"003"|"and said to him, 'Get out of your land, and from your relatives, and come into a land which I will show you.'{Genesis 12:1}"
"395"|"Acts"|"007"|"007"|"'I will judge the nation to which they will be in bondage,' said God, 'and after that will they come out, and serve me in this place.'{Genesis 15:13-14}"
"396"|"Acts"|"007"|"023"|"But when he was forty years old, it came into his heart to visit his brothers{The word for ""brothers"" here and where the context allows may be also correctly translated ""brothers and sisters"" or ""siblings.""}, the children of Israel."
"397"|"Acts"|"007"|"028"|"Do you want to kill me, as you killed the Egyptian yesterday?'{Exodus 2:14}"
"398"|"Acts"|"007"|"032"|"'I am the God of your fathers, the God of Abraham, the God of Isaac, and the God of Jacob.'{Exodus 3:6} Moses trembled, and dared not look."
"399"|"Acts"|"007"|"034"|"I have surely seen the affliction of my people that is in Egypt, and have heard their groaning.  I have come down to deliver them. Now come, I will send you into Egypt.'{Exodus 3:5,7-8,10}"
"400"|"Acts"|"007"|"037"|"This is that Moses, who said to the children of Israel, 'The Lord our God will raise up a prophet for you from among your brothers, like me.{TR adds ""You shall listen to him.""}'{Deuteronomy 18:15}"
"401"|"Acts"|"007"|"040"|"saying to Aaron, 'Make us gods that will go before us, for as for this Moses, who led us out of the land of Egypt, we don't know what has become of him.'{Exodus 32:1}"
"402"|"Acts"|"007"|"043"|"You took up the tent of Moloch, the star of your god Rephan, the figures which you made to worship.  I will carry you away{Amos 5:25-27} beyond Babylon.'"
"403"|"Acts"|"007"|"050"|"Didn't my hand make all these things?'{Isaiah 66:1-2}"
"404"|"Acts"|"008"|"033"|"In his humiliation, his judgment was taken away. Who will declare His generation?  For his life is taken from the earth.""{Isaiah 53:7,8}"
"405"|"Acts"|"008"|"037"|"{TR adds ""Philip said, 'If you believe with all your heart, you may.' He answered, 'I believe that Jesus Christ is the Son of God.'""}"
"406"|"Acts"|"009"|"005"|"He said, ""Who are you, Lord?""  The Lord said, ""I am Jesus, whom you are persecuting.{TR adds ""It's hard for you to kick against the goads.""}"
"407"|"Acts"|"009"|"006"|"But{TR omits ""But"" } rise up, and enter into the city, and you will be told what you must do."""
"408"|"Acts"|"009"|"011"|"The Lord said to him, ""Arise, and go to the street which is called Straight, and inquire in the house of Judah{or, Judas} for one named Saul, a man of Tarsus. For behold, he is praying,"
"409"|"Acts"|"009"|"028"|"He was with them entering into{TR and NU add ""and going out""} Jerusalem,"
"410"|"Acts"|"009"|"029"|"preaching boldly in the name of the Lord.  He spoke and disputed against the Hellenists,{The Hellenists were Hebrews who used Greek language and culture.} but they were seeking to kill him."
"411"|"Acts"|"009"|"030"|"When the brothers{The word for ""brothers"" here and where the context allows may also be correctly translated ""brothers and sisters"" or ""siblings.""} knew it, they brought him down to Caesarea, and sent him off to Tarsus."
"412"|"Acts"|"009"|"036"|"Now there was at Joppa a certain disciple named Tabitha, which when translated, means Dorcas.{""Dorcas"" is Greek for ""Gazelle.""} This woman was full of good works and acts of mercy which she did."
"413"|"Acts"|"009"|"038"|"As Lydda was near Joppa, the disciples, hearing that Peter was there, sent two men{Reading from NU, TR; MT omits ""two men""} to him, imploring him not to delay in coming to them."
"414"|"Acts"|"010"|"003"|"At about the ninth hour of the day{3:00 PM}, he clearly saw in a vision an angel of God coming to him, and saying to him, ""Cornelius!"""
"415"|"Acts"|"010"|"006"|"He lodges with one Simon, a tanner, whose house is by the seaside.{TR adds ""This one will tell you what it is necessary for you to do.""}"""
"416"|"Acts"|"010"|"019"|"While Peter was pondering the vision, the Spirit said to him, ""Behold, three{Reading from TR and NU. MT omits ""three""} men seek you."
"417"|"Acts"|"010"|"030"|"Cornelius said, ""Four days ago, I was fasting until this hour, and at the ninth hour,{3:00 P. M.} I prayed in my house, and behold, a man stood before me in bright clothing,"
"418"|"Acts"|"010"|"039"|"We are witnesses of everything he did both in the country of the Jews, and in Jerusalem; whom they also{TR omits ""also""} killed, hanging him on a tree."
"419"|"Acts"|"011"|"001"|"Now the apostles and the brothers{The word for ""brothers"" here and where context allows may also be correctly translated ""brothers and sisters"" or ""siblings.""} who were in Judea heard that the Gentiles had also received the word of God."
"420"|"Acts"|"011"|"020"|"But there were some of them, men of Cyprus and Cyrene, who, when they had come to Antioch, spoke to the Hellenists,{A Hellenist is someone who keeps Greek customs and culture.} preaching the Lord Jesus."
"421"|"Acts"|"012"|"025"|"Barnabas and Saul returned to{TR reads ""from"" instead of ""to""} Jerusalem, when they had fulfilled their service, also taking with them John whose surname was Mark."
"422"|"Acts"|"013"|"017"|"The God of this people{TR, NU add ""Israel""} chose our fathers, and exalted the people when they stayed as aliens in the land of Egypt, and with an uplifted arm, he led them out of it."
"423"|"Acts"|"013"|"023"|"From this man's seed, God has brought salvation{TR, NU read ""a Savior, Jesus"" instead of ""salvation""} to Israel according to his promise,"
"424"|"Acts"|"013"|"024"|"before his coming, when John had first preached the baptism of repentance to Israel.{TR, NU read ""to all the people of Israel"" instead of ""to Israel""}"
"425"|"Acts"|"013"|"033"|"that God has fulfilled the same to us, their children, in that he raised up Jesus.  As it is also written in the second psalm, 'You are my Son.  Today I have become your father.'{Psalm 2:7}"
"426"|"Acts"|"013"|"034"|"""Concerning that he raised him up from the dead, now no more to return to corruption, he has spoken thus:  'I will give you the holy and sure blessings of David.'{Isaiah 55:3}"
"427"|"Acts"|"013"|"035"|"Therefore he says also in another psalm, 'You will not allow your Holy One to see decay.'{Psalm 16:10}"
"428"|"Acts"|"013"|"038"|"Be it known to you therefore, brothers{The word for ""brothers"" here and where the context allows may also be correctly translated ""brothers and sisters"" or ""siblings.""}, that through this man is proclaimed to you remission of sins,"
"429"|"Acts"|"013"|"041"|"'Behold, you scoffers, and wonder, and perish; for I work a work in your days, a work which you will in no way believe, if one declares it to you.'""{Habakkuk 1:5}"
"430"|"Acts"|"013"|"047"|"For so has the Lord commanded us, saying, 'I have set you as a light for the Gentiles, that you should bring salvation to the uttermost parts of the earth.'""{Isaiah 49:6}"
"431"|"Acts"|"014"|"002"|"But the disbelieving{or, disobedient} Jews stirred up and embittered the souls of the Gentiles against the brothers."
"432"|"Acts"|"014"|"017"|"Yet he didn't leave himself without witness, in that he did good and gave you{TR reads ""us"" instead of ""you""} rains from the sky and fruitful seasons, filling our hearts with food and gladness."""
"433"|"Acts"|"015"|"003"|"They, being sent on their way by the assembly, passed through both Phoenicia and Samaria, declaring the conversion of the Gentiles. They caused great joy to all the brothers.{The word for ""brothers"" here and where the context allows may also be correctly translated ""brothers and sisters"" or ""siblings.""}"
"434"|"Acts"|"015"|"011"|"But we believe that we are saved through the grace of the Lord Jesus,{TR adds ""Christ""} just as they are."""
"435"|"Acts"|"015"|"017"|"That the rest of men may seek after the Lord; All the Gentiles who are called by my name, Says the Lord, who does all these things.{Amos 9:11-12}"
"436"|"Acts"|"015"|"022"|"Then it seemed good to the apostles and the elders, with the whole assembly, to choose men out of their company, and send them to Antioch with Paul and Barnabas:  Judas called Barsabbas, and Silas, chief men among the brothers.{The word for ""brothers"" here and where the context allows may also be correctly translated ""brothers and sisters"" or ""siblings.""}"
"437"|"Acts"|"015"|"034"|"{Some manuscripts add:  But it seemed good to Silas to stay there.}"
"438"|"Acts"|"017"|"005"|"But the unpersuaded Jews took along{TR reads ""And the Jews who were unpersuaded, becoming envious and taking along"" instead of ""But the unpersuaded Jews took along""} some wicked men from the marketplace, and gathering a crowd, set the city in an uproar.  Assaulting the house of Jason, they sought to bring them out to the people."
"439"|"Acts"|"017"|"006"|"When they didn't find them, they dragged Jason and certain brothers{The word for ""brothers"" here and where the context allows may be also correctly translated ""brothers and sisters"" or ""siblings.""} before the rulers of the city, crying, ""These who have turned the world upside down have come here also,"
"440"|"Acts"|"017"|"018"|"Some of the Epicurean and Stoic philosophers also{TR omits ""also""} were conversing with him.  Some said, ""What does this babbler want to say?""  Others said, ""He seems to be advocating foreign deities,"" because he preached Jesus and the resurrection."
"441"|"Acts"|"018"|"018"|"Paul, having stayed after this many more days, took his leave of the brothers,{The word for ""brothers"" here and where the context allows may also be correctly translated ""brothers and sisters"" or ""siblings.""} and sailed from there for Syria, together with Priscilla and Aquila. He shaved his head in Cenchreae, for he had a vow."
"442"|"Acts"|"019"|"019"|"Many of those who practiced magical arts brought their books together and burned them in the sight of all. They counted the price of them, and found it to be fifty thousand pieces of silver.{The 50,000 pieces of silver here probably referred to 50,000 drachmas.  If so, the value of the burned books was equivalent to about 160 man-years of wages for agricultural laborers}"
"443"|"Acts"|"020"|"008"|"There were many lights in the upper chamber where we{TR reads ""they"" instead of ""we""} were gathered together."
"444"|"Acts"|"020"|"021"|"testifying both to Jews and to Greeks repentance toward God, and faith toward our Lord Jesus.{TR adds ""Christ""}"
"445"|"Acts"|"020"|"028"|"Take heed, therefore, to yourselves, and to all the flock, in which the Holy Spirit has made you overseers, to shepherd the assembly of the Lord and{TR, NU omit ""the Lord and""} God which he purchased with his own blood."
"446"|"Acts"|"020"|"032"|"Now, brothers,{The word for ""brothers"" here and where the context allows may also be correctly translated ""brothers and sisters"" or ""siblings.""} I entrust you to God, and to the word of his grace, which is able to build up, and to give you the inheritance among all those who are sanctified."
"447"|"Acts"|"023"|"005"|"Paul said, ""I didn't know, brothers, that he was high priest. For it is written, 'You shall not speak evil of a ruler of your people.'""{Exodus 22:28}"
"448"|"Acts"|"023"|"023"|"He called to himself two of the centurions, and said, ""Prepare two hundred soldiers to go as far as Caesarea, with seventy horsemen, and two hundred men armed with spears, at the third hour of the night{about 9:00 PM}."""
"449"|"Acts"|"024"|"006"|"He even tried to profane the temple, and we arrested him.{TR adds ""We wanted to judge him according to our law,""}"
"450"|"Acts"|"024"|"007"|"{TR adds ""but the commanding officer, Lysias, came by and with great violence took him out of our hands,""}"
"451"|"Acts"|"024"|"008"|"{TR adds ""commanding his accusers to come to you.""}By examining him yourself you may ascertain all these things of which we accuse him."""
"452"|"Acts"|"027"|"014"|"But before long, a stormy wind beat down from shore, which is called Euroclydon.{Or, ""a northeaster.""}"
"453"|"Acts"|"027"|"028"|"They took soundings, and found twenty fathoms.{20 fathoms = 120 feet = 36.6 meters} After a little while, they took soundings again, and found fifteen fathoms.{15 fathoms = 90 feet = 27.4 meters}"
"454"|"Acts"|"028"|"001"|"When we had escaped, then they{NU reads ""we""} learned that the island was called Malta."
"455"|"Acts"|"028"|"014"|"where we found brothers,{The word for ""brothers"" here and where context allows may also be correctly translated ""brothers and sisters"" or ""siblings.""} and were entreated to stay with them for seven days.  So we came to Rome."
"456"|"Acts"|"028"|"027"|"For this people's heart has grown callous.  Their ears are dull of hearing.  Their eyes they have closed. Lest they should see with their eyes, hear with their ears, understand with their heart, and would turn again, and I would heal them.'{Isaiah 6:9-10}"
"457"|"Romans"|"001"|"017"|"For in it is revealed God's righteousness from faith to faith. As it is written, ""But the righteous shall live by faith.""{Habakkuk 2:4}"
"458"|"Romans"|"002"|"006"|"who ""will pay back to everyone according to their works:""{Psalm 62:12; Proverbs 24:12}"
"459"|"Romans"|"002"|"024"|"For ""the name of God is blasphemed among the Gentiles because of you,""{Isaiah 52:5; Ezekiel 36:22} just as it is written."
"460"|"Romans"|"003"|"004"|"May it never be!  Yes, let God be found true, but every man a liar. As it is written, ""That you might be justified in your words, and might prevail when you come into judgment.""{Psalm 51:4}"
"461"|"Romans"|"003"|"012"|"They have all turned aside.  They have together become unprofitable. There is no one who does good, no, not, so much as one.""{Psalms 14:1-3; 53:1-3; Ecclesiastes 7:20}"
"462"|"Romans"|"003"|"013"|"""Their throat is an open tomb.  With their tongues they have used deceit.""{Psalm 5:9} ""The poison of vipers is under their lips;""{Psalm 140:3}"
"463"|"Romans"|"003"|"014"|"""Whose mouth is full of cursing and bitterness.""{Psalm 10:7}"
"464"|"Romans"|"003"|"017"|"The way of peace, they haven't known.""{Isaiah 59:7-8}"
"465"|"Romans"|"003"|"018"|"""There is no fear of God before their eyes.""{Psalm 36:1}"
"466"|"Romans"|"003"|"025"|"whom God set forth to be an atoning sacrifice{or, a propitiation}, through faith in his blood, for a demonstration of his righteousness through the passing over of prior sins, in God's forbearance;"
"467"|"Romans"|"004"|"003"|"For what does the Scripture say?  ""Abraham believed God, and it was accounted to him for righteousness.""{Genesis 15:6}"
"468"|"Romans"|"004"|"008"|"Blessed is the man whom the Lord will by no means charge with sin.""{Psalm 32:1-2}"
"469"|"Romans"|"004"|"017"|"As it is written, ""I have made you a father of many nations.""{Genesis 17:5} This is in the presence of him whom he believed: God, who gives life to the dead, and calls the things that are not, as though they were."
"470"|"Romans"|"004"|"018"|"Who in hope believed against hope, to the end that he might become a father of many nations, according to that which had been spoken, ""So will your seed be.""{Genesis 15:5}"
"471"|"Romans"|"004"|"022"|"Therefore it also was ""reckoned to him for righteousness.""{Genesis 15:6}"
"472"|"Romans"|"007"|"001"|"Or don't you know, brothers{The word for ""brothers"" here and where context allows may also be correctly translated ""brothers and sisters"" or ""siblings.""} (for I speak to men who know the law), that the law has dominion over a man for as long as he lives?"
"473"|"Romans"|"007"|"007"|"What shall we say then?  Is the law sin?  May it never be! However, I wouldn't have known sin, except through the law. For I wouldn't have known coveting, unless the law had said, ""You shall not covet.""{Exodus 20:17; Deuteronomy 5:21}"
"474"|"Romans"|"008"|"001"|"There is therefore now no condemnation to those who are in Christ Jesus, who don't walk according to the flesh, but according to the Spirit.{NU omits ""who don't walk according to the flesh, but according to the Spirit""}"
"475"|"Romans"|"008"|"015"|"For you didn't receive the spirit of bondage again to fear, but you received the Spirit of adoption, by whom we cry, ""Abba{Abba is an Aramaic word for father or daddy, often used affectionately and respectfully in prayer to our Father in heaven.}!  Father!"""
"476"|"Romans"|"008"|"029"|"For whom he foreknew, he also predestined to be conformed to the image of his Son, that he might be the firstborn among many brothers.{The word for ""brothers"" here and where context allows may also be correctly translated ""brothers and sisters"" or ""siblings.""}"
"477"|"Romans"|"008"|"036"|"Even as it is written, ""For your sake we are killed all day long. We were accounted as sheep for the slaughter.""{Psalm 44:22}"
"478"|"Romans"|"009"|"007"|"Neither, because they are Abraham's seed, are they all children. But, ""In Isaac will your seed be called.""{Genesis 21:12}"
"479"|"Romans"|"009"|"009"|"For this is a word of promise, ""At the appointed time I will come, and Sarah will have a son.""{Genesis 18:10,14}"
"480"|"Romans"|"009"|"012"|"it was said to her, ""The elder will serve the younger.""{Genesis 25:23}"
"481"|"Romans"|"009"|"013"|"Even as it is written, ""Jacob I loved, but Esau I hated.""{Malachi 1:2-3}"
"482"|"Romans"|"009"|"015"|"For he said to Moses, ""I will have mercy on whom I have mercy, and I will have compassion on whom I have compassion.""{Exodus 33:19}"
"483"|"Romans"|"009"|"017"|"For the Scripture says to Pharaoh, ""For this very purpose I caused you to be raised up, that I might show in you my power, and that my name might be proclaimed in all the earth.""{Exodus 9:16}"
"484"|"Romans"|"009"|"020"|"But indeed, O man, who are you to reply against God?  Will the thing formed ask him who formed it, ""Why did you make me like this?""{Isaiah 29:16; 45:9}"
"485"|"Romans"|"009"|"025"|"As he says also in Hosea, ""I will call them 'my people,' which were not my people; and her 'beloved,' who was not beloved.""{Hosea 2:23}"
"486"|"Romans"|"009"|"026"|"""It will be that in the place where it was said to them, 'You are not my people,' There they will be called 'children of the living God.'""{Hosea 1:10}"
"487"|"Romans"|"009"|"028"|"for He will finish the work and cut it short in righteousness, because the LORD will make a short work upon the earth.""{Isaiah 10:22-23}"
"488"|"Romans"|"009"|"029"|"As Isaiah has said before, ""Unless the Lord of Armies{Greek: Sabaoth (for Hebrew:  Tze'va'ot)} had left us a seed, we would have become like Sodom, and would have been made like Gomorrah.""{Isaiah 1:9}"
